zcta,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f,total_count,population,urticaria_count,urticaria_prev,black_urticaria_count,white_urticaria_count,black_urticaria_prev,white_urticaria_prev,heat_exhaustion_count,heat_exhaustion_prev,black_heat_exhaustion_count,white_heat_exhaustion_count,black_heat_exhaustion_prev,white_heat_exhaustion_prev,heat_syncope_count,heat_syncope_prev,black_heat_syncope_count,white_heat_syncope_count,black_heat_syncope_prev,white_heat_syncope_prev,heat_cramps_count,heat_cramps_prev,black_heat_cramps_count,white_heat_cramps_count,black_heat_cramps_prev,white_heat_cramps_prev,carbon_monoxide_count,carbon_monoxide_prev,black_carbon_monoxide_count,white_carbon_monoxide_count,black_carbon_monoxide_prev,white_carbon_monoxide_prev,heatstroke_count,heatstroke_prev,black_heatstroke_count,white_heatstroke_count,black_heatstroke_prev,white_heatstroke_prev,all_effects_heat_count,all_effects_heat_prev,black_all_effects_heat_count,white_all_effects_heat_count,black_all_effects_heat_prev,white_all_effects_heat_prev,hypothermia_count,hypothermia_prev,black_hypothermia_count,white_hypothermia_count,black_hypothermia_prev,white_hypothermia_prev,osteoarthritis_count,osteoarthritis_prev,black_osteoarthritis_count,white_osteoarthritis_count,black_osteoarthritis_prev,white_osteoarthritis_prev,kidney_disease_count,kidney_disease_prev,black_kidney_disease_count,white_kidney_disease_count,black_kidney_disease_prev,white_kidney_disease_prev,mental_illness_count,mental_illness_prev,black_mental_illness_count,white_mental_illness_count,black_mental_illness_prev,white_mental_illness_prev,influenza_count,influenza_prev,black_influenza_count,white_influenza_count,black_influenza_prev,white_influenza_prev,acute_bronchitis_count,acute_bronchitis_prev,black_acute_bronchitis_count,white_acute_bronchitis_count,black_acute_bronchitis_prev,white_acute_bronchitis_prev,bronchitis_count,bronchitis_prev,black_bronchitis_count,white_bronchitis_count,black_bronchitis_prev,white_bronchitis_prev,copd_count,copd_prev,black_copd_count,white_copd_count,black_copd_prev,white_copd_prev,asthma_count,asthma_prev,black_asthma_count,white_asthma_count,black_asthma_prev,white_asthma_prev,respiratory_count,respiratory_prev,black_respiratory_count,white_respiratory_count,black_respiratory_prev,white_respiratory_prev,hypertension_count,hypertension_prev,black_hypertension_count,white_hypertension_count,black_hypertension_prev,white_hypertension_prev,heart_attack_count,heart_attack_prev,black_heart_attack_count,white_heart_attack_count,black_heart_attack_prev,white_heart_attack_prev,cerebrovascular_disease_count,cerebrovascular_disease_prev,black_cerebrovascular_disease_count,white_cerebrovascular_disease_count,black_cerebrovascular_disease_prev,white_cerebrovascular_disease_prev,congestive_artery_disease_count,congestive_artery_disease_prev,black_congestive_artery_disease_count,white_congestive_artery_disease_count,black_congestive_artery_disease_prev,white_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,black_angina_pectoris_count,white_angina_pectoris_count,black_angina_pectoris_prev,white_angina_pectoris_prev,heart_disease_count,heart_disease_prev,black_heart_disease_count,white_heart_disease_count,black_heart_disease_prev,white_heart_disease_prev,circulatory_count,circulatory_prev,black_circulatory_count,white_circulatory_count,black_circulatory_prev,white_circulatory_prev,thyroid_count,thyroid_prev,black_thyroid_count,white_thyroid_count,black_thyroid_prev,white_thyroid_prev,diabetes_count,diabetes_prev,black_diabetes_count,white_diabetes_count,black_diabetes_prev,white_diabetes_prev
21228,67.47061038363385,20.066518847006652,12.462870769359494,6.3746477055140804,54.607192467973455,18.71522403045643,18.957871396895786,11.404426222649878,27.487603305785125,6.621392190152801,301100,85837,43.4,85.1074513064132,87.22889976501465,73.72289161682131,96.28496780395514,29417,47806,29,9.85824523234864e-4,6,22,8.16215480886954e-4,0.00115801663332982,3,1.01981847231193e-4,0,3,0,1.57911359090431e-4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.39939490770643e-5,0,1,0,5.26371196968102e-5,3,1.01981847231193e-4,1,1,1.36035913481159e-4,5.26371196968102e-5,5,1.69969745385321e-4,1,3,1.36035913481159e-4,1.57911359090431e-4,36,0.00122378216677431,16,20,0.00217657461569854,0.0010527423939362,3439,0.116905190876024,719,2542,0.0978098217929533,0.133803558269291,7300,0.248155828262569,2411,4524,0.327982587403074,0.238130329508369,12628,0.429275588945168,3367,8582,0.458032920691062,0.451731761238025,161,0.00547302580140735,43,97,0.00584954427968984,0.00510580061059059,348,0.0118298942788184,93,235,0.0126513399537478,0.0123697231287504,961,0.0326681850630588,235,667,0.0319684396680724,0.0351089588377724,5626,0.191249957507564,1578,3757,0.214664671473269,0.197757658700916,2265,0.0769962946595506,840,1256,0.114270167324174,0.0661122223391936,9991,0.339633545228949,2688,6673,0.365664535437355,0.351247499736814,15819,0.53775028045008,4615,10296,0.627805740715549,0.541951784398358,772,0.0262433286874936,176,516,0.023942320772684,0.0271607537635541,2666,0.0906278682394534,908,1616,0.123520609440892,0.0850615854300453,2788,0.0947751300268552,868,1752,0.118079172901646,0.0922202337088115,65,0.00220960669000918,15,45,0.00204053870221739,0.00236867038635646,17932,0.609579494849917,4994,11868,0.679363351924908,0.624697336561743,18768,0.637998436278342,5183,12449,0.705074139572847,0.65527950310559,4165,0.141584797905973,636,3283,0.0865188409740171,0.172807663964628,6612,0.224767991297549,2537,3574,0.3451231125017,0.1881250657964
21229,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,85.98666379187335,87.97043571472166,73.69281654357903,98.16118545532227,35917,48225,40,0.00111367875936186,28,6,0.0010335154289089,9.10746812386157e-4,3,8.35259069521396e-5,2,1,7.38225306363502e-5,1.51791135397693e-4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.78419689840466e-5,1,0,3.69112653181751e-5,0,3,8.35259069521396e-5,1,2,3.69112653181751e-5,3.03582270795386e-4,6,1.67051813904279e-4,3,3,1.10733795954525e-4,4.55373406193078e-4,47,0.00130857254225019,39,7,0.00143953934740883,0.00106253794778385,2974,0.0828020157585544,2246,605,0.0829027019046213,0.0918336369156041,9689,0.269760837486427,7978,1402,0.294478074708401,0.212811171827565,17044,0.474538519364089,12803,3565,0.472574929868596,0.541135397692775,174,0.0048445026032241,137,26,0.00505684334858999,0.00394656952034001,399,0.0111089456246346,326,60,0.0120330724937251,0.00910746812386157,1284,0.0357490881755158,964,275,0.0355824597667208,0.0417425622343655,9193,0.25595122087034,7107,1753,0.26232836261627,0.266089860352155,4887,0.136063702425035,4058,629,0.149785914661155,0.0954766241651488,13784,0.383773700476098,10668,2582,0.393769378414292,0.391924711596843,19672,0.547707213854164,15731,3225,0.580651114720213,0.489526411657559,724,0.0201575855444497,539,146,0.0198951720064964,0.0221615057680631,3147,0.0876186763927945,2540,481,0.0937546139081648,0.0730115361262902,3470,0.0966116323746415,2802,528,0.103425365421527,0.0801457194899818,65,0.00180972798396303,53,6,0.00195629706186328,9.10746812386157e-4,21537,0.599632486009411,16956,3768,0.625867414734977,0.571948998178506,22419,0.62418910265334,17537,4001,0.647312859884837,0.607316332726169,2792,0.077734777403458,1891,770,0.0697992027166691,0.116879174256223,10094,0.281036834924966,8234,1492,0.303927358629854,0.226472374013358
21230,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,87.80708139629917,89.70082702636712,75.97287788391122,98.63132476806643,20291,34657,23,0.0011335074663644,6,14,9.70716712506067e-4,0.00123293703214443,1,4.92829333201912e-5,1,0,1.61786118751011e-4,0,1,4.92829333201912e-5,1,0,1.61786118751011e-4,0,0,0,0,0,0,0,7,3.44980533241339e-4,2,5,3.23572237502022e-4,4.40334654337296e-4,0,0,0,0,0,0,3,1.47848799960574e-4,2,1,3.23572237502022e-4,8.80669308674593e-5,24,0.00118279039968459,10,9,0.00161786118751011,7.92602377807133e-4,1591,0.0784091469124242,419,968,0.0677883837566737,0.0852487890797006,3345,0.16485141195604,1366,1565,0.220999838213881,0.137824746807574,9238,0.455275738011926,2990,5248,0.483740495065523,0.46217525319242603,83,0.00409048346557587,28,47,0.00453001132502831,0.00413914575077059,152,0.00749100586466906,46,84,0.00744216146254651,0.00739762219286658,687,0.0338573751909714,153,383,0.0247532761689047,0.0337296345222369,4910,0.241979202602139,1627,2680,0.263226015207895,0.236019374724791,2137,0.105317628505249,990,902,0.160168257563501,0.0794363716424483,7043,0.347099699374107,2322,3812,0.375667367739848,0.335711140466755,8529,0.420334138287911,3100,4409,0.501536968128135,0.388287098194628,489,0.0240993543935735,115,281,0.0186054036563663,0.0247468075737561,1175,0.0579074466512247,471,547,0.0762012619317263,0.0481726111845002,1474,0.0726430437139619,484,680,0.0783044814754894,0.0598855129898723,44,0.00216844906608841,16,18,0.00258857790001618,0.00158520475561427,9881,0.486964664136809,3390,5260,0.548454942565928,0.463232056362836,10468,0.515893745995762,3532,5625,0.571428571428571,0.495376486129458,1648,0.0812182741116751,376,1072,0.0608315806503802,0.0944077498899163,4114,0.202749987679267,1570,1988,0.254004206439087,0.175077058564509
21231,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,89.197407781592,90.7000301361085,79.1581027984619,101.15298919677741,10981,16729,18,0.00163919497313542,7,11,0.0014297385620915,0.00242504409171076,3,2.73199162189236e-4,1,1,2.04248366013072e-4,2.20458553791887e-4,0,0,0,0,0,0,0,0,0,0,0,0,2,1.82132774792824e-4,2,0,4.08496732026144e-4,0,1,9.1066387396412e-5,0,1,0,2.20458553791887e-4,4,3.64265549585648e-4,1,2,2.04248366013072e-4,4.40917107583774e-4,9,8.19597486567708e-4,4,5,8.16993464052288e-4,0.00110229276895944,863,0.0785902923231035,409,382,0.0835375816993464,0.0842151675485009,1946,0.177215189873418,1156,650,0.236111111111111,0.143298059964727,5682,0.517439213186413,2873,2388,0.586805555555556,0.526455026455027,69,0.00628358073035243,40,24,0.00816993464052288,0.00529100529100529,52,0.00473545214461342,28,16,0.00571895424836601,0.00352733686067019,260,0.0236772607230671,117,115,0.0238970588235294,0.025352733686067,2652,0.241508059375285,1507,982,0.307802287581699,0.216490299823633,1436,0.130771332301248,932,398,0.190359477124183,0.0877425044091711,3713,0.338129496402878,2005,1408,0.40951797385620903,0.310405643738977,4603,0.419178581185684,2616,1606,0.534313725490196,0.354056437389771,265,0.0241325926600492,120,119,0.0245098039215686,0.0262345679012346,601,0.0547308988252436,355,199,0.0725081699346405,0.0438712522045855,885,0.0805937528458246,470,337,0.0959967320261438,0.074294532627866,35,0.00318732355887442,20,14,0.00408496732026144,0.00308641975308642,5374,0.489390765868318,2873,2031,0.586805555555556,0.447751322751323,5697,0.518805208997359,2974,2202,0.607434640522876,0.485449735449735,869,0.079136690647482,309,485,0.0631127450980392,0.10692239858906501,2205,0.200801384209088,1276,727,0.26062091503268,0.160273368606702
21234,63.12653448003561,28.484256773248717,8.389208746715674,8.811878325237103,41.97784294558488,17.85668135938779,20.288877083662364,12.112162414392166,38.61735222951953,5.734767025089606,216700,61748,40.1,85.6000452983459,87.45071029663082,73.93183441162105,96.33981704711918,45860,69649,50,0.00109027474923681,9,30,8.3071810965479e-4,0.00111491006392151,2,4.36109899694723e-5,0,2,0,7.43273375947673e-5,0,0,0,0,0,0,0,0,0,0,0,0,7,1.52638464893153e-4,2,5,1.84604024367731e-4,1.85818343986918e-4,1,2.18054949847362e-5,0,1,0,3.71636687973837e-5,3,6.54164849542085e-5,0,3,0,1.11491006392151e-4,50,0.00109027474923681,13,23,0.00119992615839025,8.54764382339825e-4,5325,0.11611426079372,754,3705,0.0695957171866347,0.137691392894307,9996,0.217967727867423,2367,5726,0.21847886283921,0.212799167533819,20050,0.43720017444396,3777,12727,0.34862470001846,0.472982012784302,324,0.00706498037505451,81,210,0.00747646298689311,0.00780437044745057,484,0.0105538595726123,89,319,0.00821487908436404,0.0118552103463654,1538,0.0335368512865242,239,891,0.0220601809119439,0.0331128288984689,10302,0.224640209332752,2258,6285,0.208417943511169,0.233573658391556,4085,0.0890754470126472,1415,2031,0.13060734724017,0.0754794113274862,15975,0.34834278238116,3395,9731,0.313365331364224,0.361639661067341,23835,0.519733972961186,4896,14653,0.451910651652206,0.544559238888063,1500,0.0327082424771042,192,989,0.0177219863393022,0.0367548684406125,3523,0.0768207588312255,790,1901,0.0729185896252538,0.0706481343838264,4626,0.100872219799389,725,2541,0.0669189588333026,0.0944328824141519,120,0.00261665939816834,19,70,0.00175373823149345,0.00260145681581686,27663,0.603205407762756,5397,17277,0.498153959756323,0.642076705812398,28836,0.628783253379852,5645,18019,0.521044858777921,0.669652148060056,5997,0.130767553423463,672,4220,0.0620269521875577,0.156830682324959,10556,0.230178805058875,2691,5853,0.248384714786782,0.217518953471087
21236,69.23194264358172,16.59420842549513,14.173848930923153,8.540261598201512,38.05256510494978,13.342485953270792,22.101034754531817,10.693310960262375,32.456823789118296,7.36753473266374,239200,77532,36.8,85.92244492539254,87.60416526794427,74.2396404266357,96.97839050292963,22496,39333,18,8.00142247510669e-4,2,10,6.51253663301856e-4,6.84134911404529e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.4452347083926e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9.33499288762447e-4,1,17,3.25626831650928e-4,0.0011630293493877,2412,0.10721906116643,195,1829,0.063497232171931,0.125128275295888,4040,0.179587482219061,546,2653,0.177792250081407,0.181500991995622,9319,0.414251422475107,988,6569,0.321719309671117,0.449408223301635,136,0.00604551920341394,24,90,0.00781504395962227,0.00615721420264076,199,0.00884601706970128,22,138,0.00716379029632042,0.0094410617773825,643,0.0285828591749644,64,388,0.0208401172256594,0.0265444345624957,4584,0.203769559032717,601,3066,0.195701725822208,0.209755763836629,1914,0.0850817923186344,393,1134,0.127971344838815,0.0775808989532736,7123,0.316634068278805,887,4792,0.288830999674373,0.32783744954505,10913,0.485108463726885,1260,7533,0.410289807880169,0.515358828761032,744,0.033072546230441,69,484,0.022468251383914,0.0331121297119792,1399,0.0621888335704125,164,903,0.0534028003907522,0.061777382499829,1632,0.0725462304409673,150,970,0.0488440247476392,0.0663610864062393,52,0.00231152204836415,8,34,0.00260501465320742,0.0023260586987754,12579,0.559166073968706,1416,8634,0.461087593617714,0.59068208250667,13147,0.584415007112375,1484,9013,0.483230218169977,0.616610795648902,2826,0.125622332859175,202,2103,0.0657766199934875,0.143873571868372,4619,0.205325391180654,720,2941,0.234451318788668,0.201204077444072
21237,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,86.38889085731444,88.31286411285399,73.79687080383296,97.07648468017587,21707,30085,31,0.00142811074768508,3,16,5.79822187862389e-4,0.00150872230080151,1,4.60680886350025e-5,1,0,1.93274062620796e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.21361772700051e-5,0,1,0,9.42951438000943e-5,4,1.8427235454001e-4,2,0,3.86548125241593e-4,0,5,2.30340443175013e-4,3,0,5.79822187862389e-4,0,35,0.00161238310222509,11,12,0.00212601468882876,0.00113154172560113,2054,0.0946238540562952,356,1283,0.0688055662930035,0.120980669495521,4914,0.226378587552402,1255,2474,0.242558948589099,0.233286185761433,9584,0.441516561477864,1816,5433,0.350985697719366,0.512305516265912,158,0.0072787580043304,27,78,0.0052183996907615,0.00735502121640736,226,0.0104113880315106,41,132,0.00792423656745265,0.0124469589816124,696,0.0320633896899618,108,327,0.020873598763046,0.0308345120226308,5149,0.237204588381628,985,2850,0.190374951681484,0.268741159830269,1889,0.0870226194315198,565,811,0.10919984538075,0.0764733616218765,7773,0.358087252959875,1553,4165,0.300154619250097,0.392739273927393,11209,0.516377205509743,2415,5986,0.466756861229223,0.564450730787364,764,0.0351960197171419,124,434,0.0239659837649787,0.0409240924092409,1493,0.0687796563320588,326,750,0.0630073444143796,0.0707213578500707,2081,0.0958676924494403,317,931,0.0612678778507924,0.0877887788778878,57,0.00262588105219514,9,20,0.00173946656358717,0.00188590287600189,12863,0.592573824112038,2634,6943,0.509083880943177,0.654691183404055,13339,0.614502234302299,2732,7228,0.528024739080015,0.681565299387082,2610,0.120237711337357,302,1680,0.0583687669114805,0.158415841584158,5342,0.246095729488184,1330,2578,0.257054503285659,0.243092880716643
21239,13.79073756432247,80.78278496803368,5.426477467643849,11.91944371556022,11.75775712710663,14.798066427569001,20.08732262591611,12.661780757835647,45.556119857795835,6.961726256103323,146700,52811,36.1,86.0626608150335,88.11083755493169,74.37102317810061,95.78107299804691,20964,32065,14,6.67811486357565e-4,8,4,5.48659214045676e-4,0.00158040300276571,4,1.90803281816447e-4,4,0,2.74329607022838e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9.54016409082236e-5,2,0,1.37164803511419e-4,0,4,1.90803281816447e-4,3,1,2.05747205267128e-4,3.95100750691426e-4,9,4.29307384087006e-4,7,1,4.80076812289966e-4,3.95100750691426e-4,27,0.00128792215226102,15,3,0.00102873602633564,0.00118530225207428,2391,0.114052661705781,1481,330,0.101570537000206,0.130383247728171,5430,0.259015455065827,3758,514,0.257732665797956,0.203081785855393,9014,0.429975195573364,5911,1275,0.405390576777999,0.503753457131569,146,0.00696431978630032,115,17,0.00788697620190659,0.00671671276175425,222,0.0105895821408128,162,22,0.0111103490844249,0.00869221651521138,676,0.0322457546269796,375,71,0.0257184006583911,0.0280521532990913,5069,0.241795458881893,3556,546,0.243879020643303,0.215725009877519,2668,0.12726578897157,2056,180,0.141005418009739,0.0711181351244567,7608,0.362907842014883,5240,883,0.359371785199918,0.348873962860529,12208,0.582331616103797,8282,1327,0.567999451340786,0.524298696167523,590,0.028143484067926,352,105,0.0241410054180097,0.0414855788225998,1797,0.0857183743560389,1167,189,0.080035662848913,0.0746740418806796,2439,0.116342301087579,1304,214,0.0894314518894452,0.0845515606479652,78,0.00372066399542072,36,11,0.00246896646320554,0.00434610825760569,13379,0.638189276855562,8967,1543,0.614978396543447,0.609640458316871,13868,0.661514978057623,9288,1635,0.63699334750703,0.645989727380482,1909,0.0910608662468994,1164,380,0.0798299156436458,0.150138285262742,6224,0.296889906506392,4294,533,0.294492833139017,0.21058870011853
21251,24.51759364358683,64.472190692395,11.010215664018162,NaN,NaN,0,2.1566401816118046,0.7945516458569807,NaN,NaN,NA,NA,20.3,86.47705249972105,88.92525062561036,75.4706893920899,95.60120620727533,20,881,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,3,0.15,1,0,0.0555555555555556,NA,6,0.3,6,0,0.333333333333333,NA,0,0,0,0,0,NA,1,0.05,1,0,0.0555555555555556,NA,3,0.15,3,0,0.166666666666667,NA,2,0.1,2,0,0.111111111111111,NA,0,0,0,0,0,NA,7,0.35,5,0,0.277777777777778,NA,7,0.35,5,0,0.277777777777778,NA,0,0,0,0,0,NA,2,0.1,2,0,0.111111111111111,NA,1,0.05,0,0,0,NA,0,0,0,0,0,NA,7,0.35,5,0,0.277777777777778,NA,7,0.35,5,0,0.277777777777778,NA,1,0.05,0,0,0,NA,11,0.55,9,0,0.5,NA
CITYWIDE,43.31679001596285,48.305906254534904,8.377303729502245,17.43665784802654,25.28296062560022,14.281720118028346,21.29811831857979,14.117641367967881,44.90520583696157,14.576973864727671,153200,153200,35,86.10596895599653,87.98678474426276,72.55812797546378,102.78414993286131,775928,30037,740,9.53696734748585e-4,313,316,7.96918243317217e-4,0.00111330719175307,84,1.08257467187677e-4,53,26,1.34941427782149e-4,9.16012246379109e-5,6,7.73267622769123e-6,5,1,1.27303233756744e-5,3.52312402453504e-6,1,1.28877937128187e-6,1,0,2.54606467513488e-6,0,93,1.19856481529214e-4,43,44,1.094807810308e-4,1.55017457079542e-4,64,8.24818797620398e-5,33,24,8.4020134279451e-5,8.45549765888409e-5,157,2.02338361291254e-4,91,53,2.31691885437274e-4,1.86725573300357e-4,1116,0.00143827777835057,657,343,0.00167276449156361,0.00120843154041552,74342,0.0958104360198369,33793,32548,0.0860391635668329,0.114670640750566,175847,0.226627986101803,101627,55961,0.258748914739932,0.197157543537005,376927,0.485775742079162,190834,146547,0.485875706214689,0.516303256423536,4795,0.00617969708529657,2667,1726,0.00679035448858472,0.00608091206634747,7147,0.00921090616655154,3639,2680,0.00926512935281582,0.0094419723857539,25421,0.0327620603973565,11332,9690,0.0288520048986284,0.0341390717977445,195023,0.251341619325504,104136,70185,0.265136991009846,0.247270459661991,95367,0.122907022301038,61520,24166,0.156633898814298,0.0851398151769137,285024,0.367333051520244,149545,103971,0.380751241843045,0.366302727954932,406037,0.523292109577177,219118,143248,0.557888599486204,0.504680470266595,21902,0.0282268457898156,9573,9591,0.0243734771350662,0.0337902825193155,57569,0.0741937396253261,31889,18801,0.0811914564253761,0.0662382547852832,73790,0.0950990298068893,36950,24523,0.0940770897462337,0.0863975704536727,2103,0.00271030301780578,1007,720,0.00256388712786082,0.00253664929766523,456018,0.587706591333216,238392,167363,0.606961450034754,0.589640606118257,476291,0.613834015527214,247435,176219,0.629985512891998,0.62084139247954,74789,0.0963865203987999,26780,39337,0.068183612000112,0.138589129753135,195098,0.251438277778351,110760,61880,0.282002123417939,0.218010914638228
