nsa_name,temp_mean_am,temp_median_am,temp_min_am,temp_max_am,temp_mean_aft,temp_median_aft,temp_min_aft,temp_max_aft,temp_mean_pm,temp_median_pm,temp_min_pm,temp_max_pm,OBJECTID,NBRDESC,ACRES,COLOR_2,09-63_mean,09-127_mean,1718-63_mean,17-127_mean,change_percent_127,change_percent_point_127,change_percent_63,change_percent_point_63
Idlewood,77.20704238463307,77.05661048889152,75.8553276062012,76.51786499023441,94.01108988933795,94.07303543090822,92.52804183959967,93.59117507934572,88.06909851390196,88.12532920837407,85.82306518554692,86.83829116821283,116,IDLEWOOD,133.12265427,4,0.277747141034853,0.157927767844046,0.295521436263405,0.210681467092426,0.3340368826112605,0.05275369924838,0.06399452092405734,0.017774295228552006
Inner Harbor,80.84343622494313,80.76349716186525,79.69918975830086,80.11451759338382,94.80656605498947,94.94274749755856,92.36888427734384,93.95268707275395,90.09716573604352,89.9503608703613,88.46175804138176,89.28112869262688,117,INNER HARBOR,154.49655042,5,0.075223950325346,0.024376546933172,0.04602399368769,0.015621814328252,-0.35914572432760844,-0.00875473260492,-0.3881736669154604,-0.029199956637655997
Irvington,77.61631069164994,77.6098579406738,75.79425048828116,76.96749763488776,93.87232583727919,93.86240005493168,88.60959968566891,92.84443435668938,88.15916142485432,88.30022468566892,84.33139991760248,87.15379447937012,118,IRVINGTON,568.86282774,1,0.287739773731022,0.200951773920456,0.394576742976921,0.284710435689681,0.4168097655230441,0.08375866176922503,0.3712971893338938,0.10683696924589903
Johns Hopkins Homewood,77.39017434056801,77.29590129852289,75.60484962463383,76.90861434936525,94.51062287875646,94.45861263275148,91.0973335266113,94.2329483032226,88.83531453952247,88.86621885299681,86.06880187988288,87.87575759887687,119,JOHNS HOPKINS HOMEWOOD,164.1595671,2,0.476211482927975,0.408540679869796,0.481908542888443,0.404670697048657,-0.009472698832273857,-0.003869982821138984,0.011963298166267957,0.005697059960467987
Johnston Square,79.84609747973974,79.81640014648443,79.5492813110351,79.75085639953622,96.94488653889366,96.95647621154785,95.99475708007807,96.58734588623048,90.82545222503913,90.9439781188965,89.45197982788082,89.97420806884762,120,JOHNSTON SQUARE,109.36119882,1,0.179570048003471,0.085206161801531,0.132291341196688,0.069663594230068,-0.18241130973210584,-0.015542567571462995,-0.2632883787271089,-0.047278706806783005
Jones Falls Area,78.42949359054643,78.61450271606438,76.27155838012689,76.581678390503,95.5332150473227,95.85783309936524,92.11291656494144,93.72248229980462,89.7647883625079,90.12630691528321,87.32009658813476,88.03884963989265,121,JONES FALLS AREA,179.2069996,1,0.352782321575854,0.264806728437801,0.334517065555627,0.265103881936614,0.0011221523734159275,2.9715349881298536e-4,-0.051774862013032205,-0.018265256020226994
Jonestown,80.174960050145,80.02153892517089,79.49685935974118,79.93850631713869,96.09534728731545,95.72541866302495,94.0201499938964,95.03843154907227,90.65507241140142,90.71374931335455,89.61485900878904,90.02618713378904,122,JONESTOWN,86.05375763,1,0.064477490183462,0.0250447381347,0.048798545722269,0.017225084222782,-0.31222741758612005,-0.007819653911918002,-0.24316927375089623,-0.015678944461192994
Kenilworth Park,76.7794878932533,76.7549156188964,76.45277099609385,76.60283050537106,93.93581118925175,93.92391662597655,93.3231773376464,93.78024291992193,88.30463725320521,88.25645446777347,87.54113121032714,87.98485870361336,124,KENILWORTH PARK,92.81995321,5,0.42079138050868,0.308845577211394,0.40363242434846,0.274592682424109,-0.11090621758795687,-0.03425289478728499,-0.04077782234863543,-0.017158956160220007
Kernewood,76.57916880123855,76.39155654907226,75.51332664489752,76.4223251342774,94.00111318711505,94.02168121337894,92.74638824462895,93.64354553222654,87.97833089075208,87.71445083618168,87.04623832702629,87.76037712097167,125,KERNEWOOD,46.05211203,1,0.504720094884909,0.389097895680268,0.549797309569539,0.420266724375795,0.08010536433519871,0.031168828695527007,0.08931131362009458,0.045077214684629996
Keswick,75.82342163849711,75.90727748870853,74.66061935424813,75.34117431640615,94.29785837607983,94.51223106384282,88.70556869506832,94.0066299438476,88.32151600330346,88.51293201446529,83.70589332580573,88.03560867309572,126,KESWICK,51.18248693,5,0.531404535620461,0.422007804048833,0.620010292358619,0.499930457036357,0.1846474217773166,0.07792265298752404,0.16673880405387045,0.08860575673815807
Kresson,80.01559644224312,80.20108985900882,79.22674331665034,79.56693840026858,96.10912194750908,96.24764862060549,93.87337951660155,95.32670593261713,90.83051269409874,90.84531402587895,89.2338325500488,90.76879425048836,127,KRESSON,171.48310041,5,0.19233208600241,0.125575857515986,0.134161244440478,0.090305168546089,-0.28087157569604476,-0.03527068896989699,-0.3024500111811978,-0.058170841561932
Lake Evesham,75.36706577798697,75.28866481781006,74.77376136779786,75.40692749023442,93.5715644250173,93.52410869598387,92.64950942993168,93.47280426025395,87.54864805946175,87.59817256927488,86.46990242004392,87.58983154296884,128,LAKE EVESHAM,45.49738975,2,0.452717533031989,0.309577103616133,0.631696808375399,0.475413010187617,0.5356853095218435,0.165835906571484,0.395344253942918,0.17897927534341002
Lake Walker,75.57973212574805,75.56913890838626,75.14823036193843,75.40746650695797,93.56627456490715,93.57495136260988,91.08774795532227,93.38148040771489,87.56424634559919,87.67461509704589,84.65845947265616,87.40617103576652,129,LAKE WALKER,129.89054876,4,0.526270920352804,0.420656321062597,0.568194507719131,0.413872856129918,-0.01612590752361373,-0.006783464932679006,0.07966160725396366,0.041923587366327064
Lakeland,78.69781620536943,78.7286729812622,77.64072952270514,78.14028129577628,95.13809852112081,95.18589897155762,92.91757583618168,94.26776123046884,89.59692324333318,89.59875545501708,88.66927261352535,89.0949516296387,130,LAKELAND,350.77560667,2,0.305717682092,0.239946334413551,0.286754497689229,0.225481210829206,-0.06028482835421924,-0.014465123584345013,-0.062028418745711904,-0.018963184402771005
Langston Hughes,78.6024560989396,78.64376239776614,77.96623382568356,78.50123023986825,96.10860118464629,96.09010810852057,95.59082412719727,95.96770324707038,90.32794971497216,90.51220169067389,89.06352043151858,89.78739929199213,131,LANGSTON HUGHES,38.70176093,3,0.140560735726146,0.091531485502618,0.205338360557746,0.109624912349269,0.1976743494033371,0.018093426846650995,0.4608514923954727,0.06477762483160002
Lauraville,76.89731152156118,76.8548285484314,75.41851463317869,76.21888236999513,93.62502505527507,93.59427185058595,89.33072166442868,93.10595703125,87.84643815186703,87.69479904174804,85.23927230834965,87.10057945251464,132,LAURAVILLE,378.43930082,4,0.543393549718687,0.461576294190723,0.581708884199141,0.457431912104449,-0.0089787585247208,-0.00414438208627399,0.07051120592117759,0.03831533448045399
Levindale,77.31845435114033,77.28546085357658,75.99398536682132,76.35679855346677,94.6923133705476,94.72800598144538,92.26062774658202,93.46814880371096,88.987832834563,89.16358528137201,86.81534690856927,88.29889945983878,133,LEVINDALE,94.6054734,3,0.227918084100184,0.156704133941589,0.261746140584041,0.179335746849778,0.14442256460588881,0.02263161290818899,0.14842199388174698,0.033828056483857005
Liberty Square,77.53484674056591,77.5197700500488,76.62451477050789,77.41592521667474,94.93176593732152,94.93143501281739,93.69137725830086,94.9892196655274,89.21024251210153,89.23672504425048,88.21729507446284,89.03562202453622,134,LIBERTY SQUARE,74.89312492,3,0.239001722760906,0.177632490874648,0.240606881475145,0.132164242942686,-0.2559680816728968,-0.045468247931962,0.006716096836861612,0.0016051587142389967
Little Italy,80.7944049684493,80.82062520980827,79.90991439819332,80.2712375640869,95.19596272625716,95.13533954620364,94.55769729614263,94.98485946655273,90.33112132876252,90.2852155685425,89.61650009155274,90.1024116516113,135,LITTLE ITALY,32.0212461,4,0.061554375347372,0.010513802260236,0.021046898403003,0.004273848659073,-0.5935011375250017,-0.006239953601163,-0.6580763222073445,-0.040507476944369
Loch Raven,77.27474278233343,77.14411058425901,74.52836456298836,76.82603492736824,94.43016230854627,94.51432876586918,87.17520751953117,93.83370513916012,88.82870154966044,88.85026721954345,83.23056297302253,87.15344085693357,136,LOCH RAVEN,365.08600562,5,0.382261740177194,0.324229429216356,0.390509540742322,0.318264500619459,-0.01839724608378056,-0.005964928596897012,0.021576317214756658,0.008247800565128027
Locust Point,80.77008967069267,80.85592136383053,79.48972511291498,80.5898410797119,94.96696847546039,94.94224624633785,93.29440689086918,94.23880538940429,89.84494278814631,89.88033676147467,88.60531845092774,89.81965103149417,137,LOCUST POINT,85.95158862,1,0.029336400891509,0.00604500683011,0.099830732199705,0.044421668348992,6.348489356162343,0.038376661518882,2.402964547999464,0.07049433130819599
Locust Point Industrial Area,80.21739236413605,80.38815784454354,77.02397079467775,78.25044670104974,94.84197425502835,94.86563034057619,92.31381530761712,94.40952606201165,89.52345612550148,89.71457366943355,85.2745143890381,88.62852706909177,138,LOCUST POINT INDUSTRIAL AREA,510.81736539,4,0.038486309048865,0.014356034891131,0.052174980947197,0.022882003266195,0.5938943754122004,0.008525968375064,0.35567640120937216,0.013688671898331999
Lower Edmondson Village,78.07289367486234,78.06452026367182,77.83841476440428,78.08476943969725,94.63014567147275,94.64169292449944,94.22825164794915,94.52848739624024,90.09087988816586,90.06731719970702,89.4260658264161,90.22063140869145,266,LOWER EDMONDSON VILLAGE,14.4550712,4,0.133915898558408,0.091164047403253,0.218354294015894,0.119522059502484,0.3110657425486256,0.028358012099231,0.6305330163666703,0.08443839545748602
Lower Herring Run Park,77.67561170517956,77.5961808204651,76.91306037902834,77.9793865203857,94.0176050285745,93.9818111419678,90.62789459228512,94.29068832397466,89.34455535900962,89.33351974487303,88.38787841796884,89.46052513122561,139,LOWER HERRING RUN PARK,55.6559183,3,0.533460352990291,0.477123138007301,0.529977568186796,0.457298813176412,-0.041549703319115956,-0.019824324830888973,-0.006528666627186916,-0.003482784803495065
Loyola/Notre Dame,75.49286903630943,75.47327804565427,74.82101631164547,75.36860580444332,94.47403349235857,94.71102523803717,90.53926925659178,94.48732986450187,87.90838303384541,88.03494348526004,84.47450027465823,87.91000404357902,140,LOYOLA/NOTRE DAME,192.49924412,3,0.482978357335086,0.398989769295561,0.527016039379429,0.43460020347949,0.08925149696645415,0.03561043418392901,0.09117941078628923,0.044037682044342996
Lucille Park,78.42062951214388,78.45342769622803,77.88803520202629,78.4034965515137,95.81577787656262,95.84723472595215,95.25908508300788,95.6039390563964,89.80618395561875,89.73312854766846,89.19927368164059,89.38361740112312,141,LUCILLE PARK,67.0784689,5,0.117435086827241,0.057217917398978,0.171649948133193,0.092809748306701,0.6220399575109095,0.035591830907723,0.4616581191420891,0.054214861305952
Madison Park,79.66009639720309,79.47160196304318,79.08893013000488,79.15251350402835,96.44324136563093,96.4971138000489,95.175341796875,95.51510086059571,90.650041129112,90.64810256958006,89.37182769775393,89.56738433837893,142,MADISON PARK,101.81420774,1,0.180652318507766,0.118717016307963,0.155093308723671,0.105855631470305,-0.10833648989538595,-0.012861384837658002,-0.14148177003881773,-0.025559009784095005
Madison-Eastend,80.4440283768743,80.47012357711796,79.32597045898441,79.8416069030762,97.94129897417916,97.95960521697994,95.77340316772467,97.50808944702139,91.86174915596996,91.73386936187745,90.46129379272466,91.53382034301765,143,MADISON-EASTEND,66.74725316,2,0.082409808133936,0.045407067190162,0.090666101428293,0.063006748199636,0.38759783660476516,0.017599681009474004,0.10018580896267236,0.008256293294356995
Mayfield,77.26955716213342,77.2255939483643,76.18287811279299,76.46996116638175,94.56870284487036,94.3895481109619,93.24599838256833,93.62428512573236,88.78207006771311,88.8662300109863,86.99641532897954,87.76095046997072,144,MAYFIELD,83.21767621,4,0.483063534024416,0.34377877446758,0.48850667507846,0.308152845128556,-0.10363039252262991,-0.035625929339023976,0.011267960983717958,0.005443141054044032
McElderry Park,80.88953077126973,81.07498703002928,79.83326072692867,80.06536407470702,99.39404828142024,99.30272331237799,97.60809936523442,98.31960144042962,92.29136979381752,92.38775329589846,91.50897750854486,91.70774078369145,145,MCELDERRY PARK,80.93620599,3,0.040030905764902,0.016338521959279,0.062081453734661,0.035429724907014,1.168477968528401,0.019091202947735,0.5508380974255225,0.022050547969759
Medfield,77.37800512793095,77.39385900497439,75.65866546630856,76.5335720062256,94.72886137557745,94.74111576080321,92.13981246948237,93.51916656494144,88.89678450156364,88.86389026641845,86.30467491149906,87.83922119140615,146,MEDFIELD,166.5246466,3,0.265621706669042,0.187963663890992,0.346006901585612,0.267867657981441,0.42510340794797813,0.07990399409044902,0.30263036829564505,0.08038519491656998
Medford,80.00874229046735,80.12873115539546,79.40456733703623,79.63370437622072,95.36600285542025,95.34485054016122,95.03708572387688,95.28957901000976,89.97527322901973,89.9891357421875,89.4571640014649,89.81377334594727,147,MEDFORD,98.56536765,3,0.188398600609412,0.072823483680046,0.140125094118518,0.077367678843241,0.06240013431876141,0.004544195163195,-0.256230706251235,-0.048273506490893986
Mid-Govans,76.47273881645299,76.41054573059084,76.01763687133784,76.34522171020515,94.01232721383903,93.92078895568844,93.20058364868169,94.07184066772467,87.86976514257952,87.84924278259273,87.2857746124268,87.6547470092774,148,MID-GOVANS,82.4555995,4,0.29936563517427,0.217947488023216,0.329521945070682,0.202664770145768,-0.07012110126187861,-0.015282717877448004,0.10073404009400434,0.030156309896411992
Mid-Town Belvedere,80.15038378174343,80.0499780654907,79.27512092590334,79.78068084716799,97.1491218649771,97.1435356140137,96.00379333496096,96.57335205078117,90.86630258445885,90.90078639984131,90.21121749877929,90.48080139160155,149,MID-TOWN BELVEDERE,141.37819163,3,0.107333728437538,0.059709685822228,0.105131384334582,0.065650627812569,0.09949712359949112,0.005940941990341002,-0.02051865834733987,-0.002202344102956
Middle Branch/Reedbird Parks,78.03941006286743,78.20154380798348,74.62388725280762,77.51679687500001,94.67054931734044,94.69633102416987,91.10932235717775,94.4048637390137,88.12318097436554,88.3083168029786,84.5912952423095,87.22721748352046,150,MIDDLE BRANCH/REEDBIRD PARKS,233.13758509,5,0.352658546437231,0.224523743136696,0.384179898238933,0.295994861184424,0.3183232073777358,0.07147111804772796,0.08938207260294609,0.03152135180170201
Middle East,80.0348883319759,80.07534790039058,79.4351127624512,79.6591445922851,96.25079225253164,95.90285301208502,94.85110778808595,95.23990707397466,90.98089747264063,90.99585762023929,90.01711654663083,90.33458709716798,151,MIDDLE EAST,126.72840723,1,0.100280670410239,0.042976315630358,0.060465926214072,0.032876600752436,-0.23500653161593202,-0.010099714877922002,-0.3970330875660139,-0.039814744196167
Midtown-Edmondson,78.0206566341464,77.97228488922129,77.5479087829589,77.64854011535641,95.53441390312818,95.54765815734872,94.0984481811524,95.38588104248049,91.10867908832407,91.1315078735351,89.88418197631833,90.66523437500001,152,MIDTOWN-EDMONDSON,95.7214035,2,0.185519707708793,0.094622822985657,0.186883273947911,0.108344852524911,0.14501817961332644,0.013722029539254,0.0073499805274507635,0.001363566239117986
Millhill,78.1844610467418,78.05111007690428,76.86410598754881,77.2304794311524,95.54750588872528,95.63343391418451,93.7067924499512,95.27899093627929,90.22881522426799,90.36023330688477,87.75238456726069,89.10629158020026,153,MILLHILL,134.26870782,2,0.189771750355748,0.122263314562581,0.171838178574553,0.08265428384357,-0.32396496742068076,-0.03960903071901099,-0.09450074496112595,-0.017933571781195007
Milton-Montford,80.6020742196261,80.7498020172119,79.73384132385249,80.04461708068844,99.31381633926803,99.26217346191405,98.06646957397466,99.13695678710943,92.19233328182858,92.36227874755855,91.28414916992193,91.74440765380857,154,MILTON-MONTFORD,36.34289772,5,0.06112539274493,0.01843690918241,0.060287247691148,0.032439010058076,0.7594603161046595,0.014002100875665998,-0.013711896417246619,-8.381450537819982e-4
Mondawmin,78.72381372799512,78.7180557250976,77.93548240661619,78.35861740112313,95.923666931086,95.96185302734384,94.91277542114264,95.49514694213869,90.4483829301329,90.62812461853022,88.6467746734619,89.22100257873535,155,MONDAWMIN,244.97293888,2,0.099200195335162,0.071197446920999,0.104769954538652,0.054467895919811,-0.2349740296130447,-0.016729551001187996,0.05614665560558395,0.005569759203489996
Montebello,77.58473047993886,77.64854955673216,74.99704475402834,76.61837615966797,94.85294586656232,94.80316963195796,87.80854530334477,94.41100921630856,88.36547262346294,88.44018964767454,83.0526908874512,88.0110027313232,156,MONTEBELLO,297.06288126,1,0.282642829149203,0.22275780639589,0.289030928069749,0.232796113299978,0.04506377157551878,0.010038306904088024,0.022601312546209326,0.0063880989205459815
Moravia-Walther,77.06031930453,76.87188053131109,75.72924232482902,76.37904930114752,94.28197284292236,94.20671672821041,93.42962799072261,94.14391784667963,88.2462833845347,88.10252742767332,87.29025840759272,88.03848228454598,157,MORAVIA-WALTHER,83.84854926,5,0.378334001509292,0.291582162060183,0.438676962523985,0.30651861065358,0.051225522466336895,0.01493644859339699,0.15949653156725596,0.06034296101469305
Morgan Park,76.6897534642496,76.76590795516967,75.83556938171378,76.92036285400394,93.2134447643003,93.12666454315183,91.1168617248536,93.48954467773443,87.72070436255206,87.63307991027824,85.8244762420655,88.09894828796378,158,MORGAN PARK,46.47069861,3,0.636645549757714,0.543933276950655,0.636794999942555,0.524261154961186,-0.03616642485959473,-0.019672121989468994,2.3474629626766652e-4,1.4945018484091577e-4
Morgan State University,77.42438689734082,77.50015344619744,75.42585144042962,76.84958686828622,94.28251717145213,94.32492790222165,89.64883422851557,93.69910888671885,88.97804418619026,89.15790414810172,85.39557685852046,88.80941696166985,159,MORGAN STATE UNIVERSITY,168.8095187,2,0.394465309349674,0.35225524001962,0.396838934742937,0.341398526790091,-0.030820586881615514,-0.010856713229529025,0.006017323544055739,0.0023736253932630236
Morrell Park,78.62625244391458,78.77052659988401,76.45009994506833,76.65466880798348,95.54647762145439,95.54231433868404,91.78027801513664,94.87889633178716,89.97909114401068,89.9473361968994,88.4061603546143,89.24528579711918,160,MORRELL PARK,536.72211792,5,0.33214999493447,0.260906545585161,0.303832970960734,0.240124137828135,-0.0796546047183878,-0.020782407757026028,-0.08525372393674945,-0.028317023973736033
Mosher,77.97490757666029,78.09597206115728,76.81868438720701,77.16819725036618,95.38836997040491,95.45784320831297,93.85649490356437,94.92108383178717,89.52438579243065,89.11871986389161,88.01724090576164,88.90646057128905,161,MOSHER,73.76848094,3,0.232675108652309,0.170603393101877,0.231540159455776,0.12648871627245,-0.2585803015247393,-0.04411467682942699,-0.004877828157497437,-0.0011349491965330083
Mount Holly,76.001409028794,76.04343757629391,74.47617950439452,75.25538139343263,93.32054904189893,93.29513816833503,89.71322784423836,92.16946182250976,87.57367280942282,87.44169464111336,83.61339187622073,87.04596366882319,163,MOUNT HOLLY,79.30884141,4,0.370451854160175,0.295618572764101,0.51549676601426,0.352269399707174,0.19163487061511367,0.05665082694307305,0.39153512183899297,0.14504491185408497
Mount Vernon,80.0635685674161,79.97157859802252,79.10378570556644,79.63596687316891,97.16224871160854,97.40737915039058,94.7572021484375,95.87282257080085,91.58232917918544,91.25204849243168,90.32113571166985,90.75677795410154,164,MOUNT VERNON,145.06253945,5,0.105549345311531,0.052940815617098,0.078425045960083,0.050589522021274,-0.04441362620534721,-0.0023512935958239986,-0.25698216574806876,-0.027124299351448
Mount Washington,74.98725909798877,74.86568603515616,73.94262847900393,74.06547966003416,92.38475319382717,92.58407897949212,87.23082923889152,89.74440841674812,86.00118738774299,85.97722740173347,83.48924636840823,84.23307914733877,165,MOUNT WASHINGTON,794.26273706,4,0.635201684942723,0.507906104525327,0.709200647082416,0.594652495681263,0.17079218064726037,0.08674639115593596,0.11649679762163355,0.07399896213969304
Mount Winans,78.46778984733828,78.43894290924071,77.66003112792961,78.4210884094238,95.28820910317881,95.37712631225591,93.42470474243169,95.26716690063478,89.45824917114712,89.45553493499756,88.45927238464358,89.31624717712407,166,MOUNT WINANS,49.00266021,4,0.306198520102695,0.203559016831688,0.253024627357557,0.165845633696428,-0.18527002007699409,-0.037713383135260015,-0.17365822907081385,-0.05317389274513801
Mt Pleasant Park,75.83238241214723,75.79440755844116,74.3710231781006,75.62915687561036,92.78114846720763,92.78248004913326,88.87811584472654,92.34643096923836,86.85281578928263,86.74953794479373,83.55002479553228,86.61197624206551,167,MT PLEASANT PARK,161.91214559,3,0.45987661388941,0.38455795803773,0.469859289307405,0.404056719549735,0.0507043505522564,0.01949876151200497,0.02170729086127357,0.009982675417995024
New Northwood,77.19235485936287,77.10518207550055,76.4654945373536,76.8202774047851,94.31039854638087,94.31550369262698,92.2517768859863,93.8271888732911,89.11052687965571,89.21688013076783,87.49754638671884,88.43857345581063,168,NEW NORTHWOOD,205.36514865,4,0.298447695013053,0.218381881229471,0.287338915110793,0.209264225364807,-0.04175097225709569,-0.00911765586466401,-0.0372218652979516,-0.011108779902260002
New Southwest/Mount Clare,79.38102022499817,79.36345443725583,78.50578269958501,79.26513366699211,95.59776907462816,95.56694946289058,92.7197807312012,95.21220779418937,90.17328099440132,90.26756362915035,88.4694965362549,89.63906326293937,162,NEW SOUTHWEST/MOUNT CLARE,75.67302247,2,0.221602359542855,0.140115821414223,0.207977583184096,0.147005113865525,0.0491685548553098,0.006889292451302015,-0.061482993172390595,-0.013624776358759
North Harford Road,77.62334366499314,77.65192012786862,76.27608337402347,77.37377548217773,93.86862523870957,93.8538959503174,92.30892639160155,93.48777999877929,88.65475881866303,88.5636716842651,87.15462188720701,88.10414619445797,169,NORTH HARFORD ROAD,409.57267685,2,0.359180796245578,0.278839248101605,0.431733915674522,0.289763047653149,0.03917597549812469,0.010923799551543989,0.20199609830849138,0.07255311942894399
North Roland Park/Poplar Hill,75.16070817748624,75.20968170166019,73.91517639160153,74.58207054138177,93.7996104719195,94.01400966644285,87.31139678955086,92.37039489746095,86.72536301726798,86.90569229125975,81.80976638793939,84.95934066772466,170,NORTH ROLAND PARK/POPLAR HILL,392.39983647,3,0.515978039172211,0.307718036677808,0.68068179498983,0.572548148114553,0.8606258973179131,0.264830111436745,0.31920691059227047,0.16470375581761898
Northwest Community Action,77.62188224192172,77.59350204467773,76.68856849670402,77.10741882324211,94.82445847830465,94.84406280517587,92.3503036499024,94.50017013549812,88.71308523234539,88.67595710754392,85.75474395751952,88.57044715881344,171,NORTHWEST COMMUNITY ACTION,74.21146215,3,0.21448269430604,0.169769657083478,0.211007436290344,0.108695495780667,-0.3597472148558326,-0.061074161302810986,-0.016202976314430524,-0.003475258015696009
O'Donnell Heights,79.65435443311824,79.62825927734374,79.36318321228023,79.46525650024418,95.27109328734807,95.26333026885989,94.79790649414058,95.05054397583015,89.35968490314444,89.11634578704842,88.73214874267586,88.96254234313965,172,O'DONNELL HEIGHTS,101.05623069,5,0.155492830971378,0.066216288933133,0.079529874226298,0.026163008283646,-0.6048856149267726,-0.040053280649487,-0.4885302831682492,-0.07596295674508001
Oakenshawe,78.16646966246557,78.15901212692259,76.9704261779786,77.42801017761224,96.03396875088539,96.2059246063233,93.75317535400394,95.21982269287105,89.67156576391992,89.49020881652834,88.01721687316892,88.86441040039058,173,OAKENSHAWE,40.0041192,1,0.499409943836539,0.418630946128799,0.470139344535759,0.34426663404544,-0.1776369204690365,-0.07436431208335897,-0.05861036541627319,-0.02927059930078002
Oaklee,77.94498966735625,77.95208377838138,77.50162544250489,77.7179771423339,94.42312563917065,94.36983108520513,93.86709671020515,94.2603111267089,88.83497156087526,88.81372566223142,87.87913932800299,88.7485218048095,174,OAKLEE,26.07691926,5,0.072777941023138,0.042597560166447,0.106004667794945,0.055481246929082,0.3024512838832291,0.012883686762634995,0.45654942012227784,0.03322672677180699
Old Goucher,79.57627285163314,79.57160072326653,79.12148056030274,79.5693004608155,97.92339481675293,97.98612518310549,96.91617355346679,97.60896453857414,91.49438633816116,91.50176429748537,90.61451187133784,91.0953697204589,278,OLD GOUCHER,37.07183202,4,0.073484409064544,0.048022881372882,0.06565683234286,0.038494033160841,-0.19842308373903278,-0.009528848212041002,-0.10652023771203972,-0.007827576721683993
Oldtown,80.00544673587913,79.97662544250488,79.67716560363776,79.89884567260737,97.72194386652596,97.7,96.22839508056644,97.06940536499023,91.36975115753326,91.33899154663082,90.56836929321284,91.25094985961918,175,OLDTOWN,107.12344997,2,0.213736547726727,0.112320713270448,0.128026414154,0.052466151673727,-0.5328897925763881,-0.059854561596721,-0.40100831834484263,-0.085710133572727
Oliver,79.89111120790179,79.87681980133053,79.21334686279297,79.63813323974605,97.04054020014703,97.14707698822016,95.39846038818357,96.22765350341798,90.80353573704846,90.95888862609863,88.98924255371097,89.46896057128905,176,OLIVER,168.27517967,4,0.217492534068591,0.115838351017027,0.151443397039546,0.0575671992762,-0.5030385121095324,-0.058271151740827,-0.3036846175520442,-0.066049137029045
Orangeville,79.89359928348532,79.93005714416506,78.9114151000976,79.22668495178229,95.69711579494286,95.5505180358887,94.35952453613288,94.79123916625977,90.13386978863349,89.99454307556147,89.23830261230461,89.51103134155275,177,ORANGEVILLE,236.49010331,1,0.218110630434396,0.167844783345336,0.178737364767644,0.132093866456355,-0.21299986914353167,-0.035750916888980994,-0.18051970043062524,-0.03937326566675198
Orangeville Industrial Area,79.89597505006734,79.92078742980951,79.25367698669426,79.59261207580573,95.63919424110989,95.40686492919914,94.00185089111335,95.00035018920889,90.08746183470109,90.03149490356438,89.07018089294425,89.68028259277347,178,ORANGEVILLE INDUSTRIAL AREA,285.03725121,3,0.161995636247589,0.115733096529811,0.168240994548963,0.115225752873814,-0.004383738716144319,-5.073436559970002e-4,0.03855263293530191,0.006245358301373988
Orchard Ridge,78.58048945123821,78.8299180030823,75.79960975646978,77.17377967834477,94.95665335452387,95.17573318481448,91.43094711303716,93.95180816650395,89.33552889323889,89.32774677276615,87.16599273681643,88.81514015197749,45,ORCHARD RIDGE,177.65411024,5,0.283343420640718,0.240026435702111,0.269785878896281,0.227628830039965,-0.05165100096529471,-0.012397605662145983,-0.04784844382050467,-0.013557541744437018
Original Northwood,77.25341208723667,77.22597503662107,76.64278297424323,76.85226135253905,94.04632241521347,94.06419830322261,92.87114486694333,93.40497055053717,88.66628528642813,88.80554084777833,87.95728302001952,88.10644989013664,179,ORIGINAL NORTHWOOD,110.35440313,3,0.683411468774569,0.599856197936149,0.641361720930908,0.543713502869777,-0.0935935900296357,-0.05614269506637193,-0.06152918083019702,-0.042049747843661
Otterbein,80.43450306230376,80.24947948455818,79.72419052124025,79.8685165405274,94.95448091543582,94.87845687866216,94.40443115234385,94.64046554565428,90.21730511937437,89.96460189819332,89.23676109313965,89.72186584472654,180,OTTERBEIN,65.61085855,2,0.273958360800238,0.159377107103977,0.18199165386175,0.127843471255732,-0.197855491426837,-0.031533635848245006,-0.33569593083361776,-0.09196670693848799
Overlea,77.00016558384544,77.08524360656739,75.71020851135248,76.20700340271003,93.7507534072839,93.73460845947261,89.35102920532226,93.55198135375977,87.76275134081055,87.74422378540035,84.48023033142098,87.31721611022954,181,OVERLEA,194.75417662,4,0.412300397143209,0.32482354479189,0.408168505934517,0.31343692084995,-0.03505479859606626,-0.01138662394194001,-0.010021555247876296,-0.004131891208692007
Panway/Braddish Avenue,77.72492792703159,77.55057811737069,76.96257781982413,77.30791244506833,94.77953552778118,94.51690368652346,93.50086059570307,94.12288589477535,89.05708912778658,89.0802162170411,87.86494293212894,88.92225685119632,182,PANWAY/BRADDISH AVENUE,51.93476035,4,0.214303391427674,0.162775202505259,0.230914199561404,0.140511924342105,-0.1367731559875327,-0.022263278163154016,0.07751071050751918,0.016610808133730004
Park Circle,77.10886533856879,77.07540054321294,76.05360679626465,76.41555137634273,94.54260491219753,94.64856967926022,90.79199600219727,93.28817901611336,89.0256878830534,88.98508491516114,86.36427917480461,87.62850341796884,183,PARK CIRCLE,198.75505186,5,0.332804809196569,0.266282895964065,0.342030581614768,0.23883027897721,-0.10309568283559516,-0.027452616986855027,0.027721271337608145,0.009225772418198996
