zcta,white_%,black_%,otherrace_or_multirace_%,poverty_%,single_family_detached_houses_%,65+_%,0-17_%,disabled_%,renter_%,vacancy_%,home_median_price_d,median_household_income_d,median_age_a,heat_mean_f,heat_median_f,heat_min_f,heat_max_f,total_count,population,urticaria_count,urticaria_prev,black_urticaria_count,white_urticaria_count,black_urticaria_prev,white_urticaria_prev,heat_exhaustion_count,heat_exhaustion_prev,black_heat_exhaustion_count,white_heat_exhaustion_count,black_heat_exhaustion_prev,white_heat_exhaustion_prev,heat_syncope_count,heat_syncope_prev,black_heat_syncope_count,white_heat_syncope_count,black_heat_syncope_prev,white_heat_syncope_prev,heat_cramps_count,heat_cramps_prev,black_heat_cramps_count,white_heat_cramps_count,black_heat_cramps_prev,white_heat_cramps_prev,carbon_monoxide_count,carbon_monoxide_prev,black_carbon_monoxide_count,white_carbon_monoxide_count,black_carbon_monoxide_prev,white_carbon_monoxide_prev,heatstroke_count,heatstroke_prev,black_heatstroke_count,white_heatstroke_count,black_heatstroke_prev,white_heatstroke_prev,all_effects_heat_count,all_effects_heat_prev,black_all_effects_heat_count,white_all_effects_heat_count,black_all_effects_heat_prev,white_all_effects_heat_prev,hypothermia_count,hypothermia_prev,black_hypothermia_count,white_hypothermia_count,black_hypothermia_prev,white_hypothermia_prev,osteoarthritis_count,osteoarthritis_prev,black_osteoarthritis_count,white_osteoarthritis_count,black_osteoarthritis_prev,white_osteoarthritis_prev,kidney_disease_count,kidney_disease_prev,black_kidney_disease_count,white_kidney_disease_count,black_kidney_disease_prev,white_kidney_disease_prev,mental_illness_count,mental_illness_prev,black_mental_illness_count,white_mental_illness_count,black_mental_illness_prev,white_mental_illness_prev,influenza_count,influenza_prev,black_influenza_count,white_influenza_count,black_influenza_prev,white_influenza_prev,acute_bronchitis_count,acute_bronchitis_prev,black_acute_bronchitis_count,white_acute_bronchitis_count,black_acute_bronchitis_prev,white_acute_bronchitis_prev,bronchitis_count,bronchitis_prev,black_bronchitis_count,white_bronchitis_count,black_bronchitis_prev,white_bronchitis_prev,copd_count,copd_prev,black_copd_count,white_copd_count,black_copd_prev,white_copd_prev,asthma_count,asthma_prev,black_asthma_count,white_asthma_count,black_asthma_prev,white_asthma_prev,respiratory_count,respiratory_prev,black_respiratory_count,white_respiratory_count,black_respiratory_prev,white_respiratory_prev,hypertension_count,hypertension_prev,black_hypertension_count,white_hypertension_count,black_hypertension_prev,white_hypertension_prev,heart_attack_count,heart_attack_prev,black_heart_attack_count,white_heart_attack_count,black_heart_attack_prev,white_heart_attack_prev,cerebrovascular_disease_count,cerebrovascular_disease_prev,black_cerebrovascular_disease_count,white_cerebrovascular_disease_count,black_cerebrovascular_disease_prev,white_cerebrovascular_disease_prev,congestive_artery_disease_count,congestive_artery_disease_prev,black_congestive_artery_disease_count,white_congestive_artery_disease_count,black_congestive_artery_disease_prev,white_congestive_artery_disease_prev,angina_pectoris_count,angina_pectoris_prev,black_angina_pectoris_count,white_angina_pectoris_count,black_angina_pectoris_prev,white_angina_pectoris_prev,heart_disease_count,heart_disease_prev,black_heart_disease_count,white_heart_disease_count,black_heart_disease_prev,white_heart_disease_prev,circulatory_count,circulatory_prev,black_circulatory_count,white_circulatory_count,black_circulatory_prev,white_circulatory_prev,thyroid_count,thyroid_prev,black_thyroid_count,white_thyroid_count,black_thyroid_prev,white_thyroid_prev,diabetes_count,diabetes_prev,black_diabetes_count,white_diabetes_count,black_diabetes_prev,white_diabetes_prev
21228,67.47061038363385,20.066518847006652,12.462870769359494,6.3746477055140804,54.607192467973455,18.71522403045643,18.957871396895786,11.404426222649878,27.487603305785125,6.621392190152801,301100,85837,43.4,85.1074513064132,87.22889976501465,73.72289161682131,96.28496780395514,63015,47806,171,0.00271363960961676,71,73,0.00306219270249288,0.00217210188050464,25,3.96730937078473e-4,5,19,2.15647373414992e-4,5.65341585336825e-4,2,3.17384749662779e-5,1,1,4.31294746829984e-5,2.97548202808855e-5,0,0,0,0,0,0,17,2.69777037213362e-4,7,8,3.01906322780989e-4,2.38038562247084e-4,1,1.58692374831389e-5,0,1,0,2.97548202808855e-5,28,4.4433864952789e-4,6,21,2.5877684809799e-4,6.24851225898596e-4,6,9.52154248988336e-5,2,4,8.62589493659967e-5,1.19019281123542e-4,1546,0.0245338411489328,409,1086,0.0176399551453463,0.0323137348250417,1900,0.030151551217964,699,1144,0.0301475028034159,0.034039514401333,15817,0.251003729270809,5038,10033,0.217286293452946,0.298530111878124,389,0.00617313338094105,139,170,0.00599499698093677,0.00505831944775054,485,0.00769658017932238,228,204,0.00983352022772363,0.00606998333730064,1085,0.0172181226692057,489,494,0.0210903131199862,0.0146988812187574,6659,0.105673252400222,3068,3222,0.132321228327439,0.0958700309450131,4667,0.0740617313338094,2497,1859,0.107694298283447,0.0553142109021661,11168,0.177227644211696,4828,5293,0.208229103769516,0.157492263746727,15184,0.240958501943982,5529,8882,0.238462865522298,0.264282313734825,42,6.66507974291835e-4,14,27,6.03812645561977e-4,8.03380147583909e-4,562,0.00891851146552408,162,365,0.00698697489864573,0.0108605094025232,1193,0.0189320003173848,365,811,0.0157422582592944,0.0241311592477981,36,5.71292549393002e-4,6,27,2.5877684809799e-4,8.03380147583909e-4,16779,0.266269935729588,5843,10100,0.252005520572759,0.300523684836944,17198,0.272919146235023,5952,10375,0.256706633313206,0.308706260414187,2782,0.0441482186780925,504,2153,0.0217372552402312,0.0640621280647465,5792,0.0919146235023407,2463,2859,0.106227896144225,0.0850690311830517
21229,16.89994815966822,76.182477967859,6.917573872472786,18.574373212182397,14.86930508557697,12.837739761534475,24.38154484188699,15.116640746500778,45.72291177457229,12.284831543327938,125700,47422,35,85.98666379187335,87.97043571472166,73.69281654357903,98.16118545532227,162766,48225,523,0.0032132017743263302,432,37,0.00313971742543171,0.00192008303061754,46,2.82614305198874e-4,33,13,2.39839525553811e-4,6.74623767514271e-4,3,1.84313677303614e-5,3,0,2.18035932321647e-5,0,0,0,0,0,0,0,20,1.22875784869076e-4,17,3,1.23553694982266e-4,1.55682407887909e-4,2,1.22875784869076e-5,1,1,7.26786441072155e-6,5.18941359626362e-5,59,3.62483565363774e-4,43,16,3.12518169661027e-4,8.3030617540218e-4,24,1.47450941842891e-4,22,1,1.59893017035874e-4,5.18941359626362e-5,2750,0.0168954204194979,2273,431,0.0165198558055701,0.0223663725998962,3221,0.0197891451531647,2853,333,0.0207352171637886,0.0172807472755579,39229,0.241014708231449,31638,6905,0.229940694226409,0.358329008822003,1106,0.00679503090325989,900,108,0.0065410779696494,0.00560456668396471,1497,0.00919725249745033,1263,175,0.00917931275074132,0.00908147379346134,3342,0.0205325436516226,2799,412,0.0203427524856096,0.0213803840166061,24577,0.150995908236364,21527,2608,0.156455317169603,0.135339906590555,20173,0.123938660408193,18166,1622,0.132028024885168,0.084172288531396,38795,0.23834830369979,33366,4031,0.242499563928135,0.209185262065387,33097,0.20334099259059,28867,3763,0.209801441944299,0.1952776336274,67,4.11633879311404e-4,46,18,3.34321762893191e-4,9.34094447327452e-4,839,0.00515463917525773,662,163,0.00481132623989767,0.0084587441619097,2203,0.0135347677033287,1938,248,0.0140851212279784,0.0128697457187338,67,4.11633879311404e-4,52,15,3.77928949357521e-4,7.78412039439543e-4,34926,0.214577983116867,30254,4158,0.21988196988197,0.215775817332641,35706,0.219370138726761,30858,4316,0.224271759986046,0.223975090814738,2494,0.0153226103731738,1714,729,0.0124571195999767,0.0378308251167618,14460,0.0888391924603418,12549,1663,0.0912044304901448,0.086299948105864
21230,64.44874051418184,27.84718815823643,7.704071327581733,14.706222530650011,8.928676254769591,8.63317655884814,16.625789883717577,11.054043916091986,47.356679286100594,13.167009098914,247300,73762,32.1,87.80708139629917,89.70082702636712,75.97287788391122,98.63132476806643,83671,34657,236,0.00282057104612112,115,96,0.00271662099593688,0.00260331923202083,18,2.15128300127882e-4,7,10,1.65359538883114e-4,2.71179086668836e-4,1,1.19515722293268e-5,1,0,2.36227912690163e-5,0,2,2.39031444586535e-5,1,1,2.36227912690163e-5,2.71179086668836e-5,22,2.62934589045189e-4,14,6,3.30719077766229e-4,1.62707452001302e-4,1,1.19515722293268e-5,0,1,0,2.71179086668836e-5,24,2.86837733503842e-4,11,12,2.5985070395918e-4,3.25414904002603e-4,8,9.56125778346141e-5,5,2,1.18113956345082e-4,5.42358173337672e-5,1053,0.0125850055574811,562,462,0.0132760086931872,0.0125284738041002,1008,0.0120471848071614,609,355,0.014386279882831,0.00962685757674368,20108,0.240322214387303,9044,10430,0.213644524236984,0.282839787395596,436,0.00521088549198647,240,157,0.00566946990456392,0.00425751166070073,655,0.00782827981020903,330,291,0.00779552111877539,0.00789131142206313,1540,0.0184054212331632,751,721,0.0177407162430313,0.0195520121488231,11564,0.138207981259935,6647,4614,0.157020693565152,0.125122030589001,8779,0.10492285260126,5750,2763,0.135831049796844,0.0749267816465994,18473,0.220781393792353,10251,7385,0.242157233298687,0.200265755504935,13542,0.161848191129543,7510,5659,0.177407162430313,0.153460245145894,71,8.48561628282201e-4,22,47,5.1970140791836e-4,0.00127454170734353,285,0.00340619808535813,125,154,0.00295284890862704,0.00417615793470008,883,0.0105532382784955,474,399,0.0111972030615137,0.0108200455580866,32,3.82450311338457e-4,9,23,2.12605121421147e-4,6.23711899338323e-4,14743,0.176202029376965,7871,6456,0.185934990078428,0.175073218353401,15077,0.18019385450156,8025,6617,0.189572899933856,0.179439201648769,1246,0.0148916589977412,449,776,0.0106066332797883,0.0210434971255017,5946,0.071064048475577,3227,2535,0.0762307474251157,0.06874389847055
21231,59.71068204913623,30.438161276824676,9.851156674039093,19.805194805194805,2.05219718938211,8.26110347301094,15.009863111961263,12.284057624484428,61.23595505617978,16.618335935757305,287100,69979,32.3,89.197407781592,90.7000301361085,79.1581027984619,101.15298919677741,42192,16729,147,0.00348407281001138,92,26,0.00327320596292738,0.00258192651439921,10,2.37011755783087e-4,6,4,2.1346995410396e-4,3.97219463753724e-4,1,2.37011755783087e-5,0,1,0,9.9304865938431e-5,0,0,0,0,0,0,4,9.48047023132347e-5,4,0,1.42313302735973e-4,0,1,2.37011755783087e-5,0,1,0,9.9304865938431e-5,13,3.08115282518013e-4,6,7,2.1346995410396e-4,6.95134061569017e-4,9,2.13310580204778e-4,8,0,2.84626605471947e-4,0,602,0.0142681076981418,457,128,0.0162592948375849,0.0127110228401192,436,0.0103337125521426,332,73,0.0118120041270858,0.00724925521350546,10890,0.258105802047782,6755,3578,0.240331589995375,0.355312810327706,243,0.00575938566552901,174,25,0.00619062866901484,0.00248262164846077,189,0.00447952218430034,140,27,0.00498096559575906,0.00268123138033764,593,0.014054797117937,398,147,0.0141601736222293,0.0145978152929494,6267,0.148535267349261,4984,994,0.177322375209023,0.0987090367428004,5124,0.121444823663254,4312,552,0.153413740349379,0.0548162859980139,9248,0.219188471748199,7053,1496,0.250933931049205,0.148560079443893,6230,0.147658323852863,4687,1287,0.166755612480877,0.127805362462761,37,8.76943496397421e-4,17,16,6.04831536627886e-4,0.0015888778550149,109,0.00258342813803565,68,40,0.00241932614651155,0.00397219463753724,409,0.00969378081152825,300,89,0.010673497705198,0.00883813306852036,14,3.31816458096322e-4,8,6,2.84626605471947e-4,5.95829195630586e-4,6767,0.160385855138415,4948,1526,0.176041555484399,0.151539225422046,6969,0.165173492605233,5072,1579,0.180453267869214,0.156802383316783,466,0.0110447478194918,239,202,0.0085032198384744,0.0200595829195631,2610,0.0618600682593857,1942,503,0.069093108478315,0.0499503475670308
21234,63.12653448003561,28.484256773248717,8.389208746715674,8.811878325237103,41.97784294558488,17.85668135938779,20.288877083662364,12.112162414392166,38.61735222951953,5.734767025089606,216700,61748,40.1,85.6000452983459,87.45071029663082,73.93183441162105,96.33981704711918,118324,69649,431,0.00364254082012102,210,184,0.00371905217298906,0.00339189263922429,38,3.21152090869139e-4,11,26,1.94807494775617e-4,4.79289177281693e-4,3,2.53541124370373e-5,2,1,3.54195445046577e-5,1.8434199126219e-5,3,2.53541124370373e-5,2,1,3.54195445046577e-5,1.8434199126219e-5,16,1.35221932997532e-4,12,2,2.12517267027946e-4,3.68683982524379e-5,1,8.45137081234576e-6,0,1,0,1.8434199126219e-5,47,3.97214428180251e-4,15,31,2.65646583784933e-4,5.71460172912788e-4,14,1.18319191372841e-4,8,6,1.41678178018631e-4,1.10605194757314e-4,1593,0.0134630337040668,539,1008,0.00954556724400524,0.0185816727192287,2121,0.0179253574929854,955,1121,0.016912832500974,0.0206647372204915,24752,0.209188330347182,9547,14242,0.169075195692983,0.26253986395561,964,0.00814712146310131,589,264,0.0104310558566217,0.00486662856932181,1287,0.010876914235489,740,471,0.0131052314667233,0.00868250778844913,2592,0.0219059531456002,1364,1063,0.0241561293521765,0.0195955536711708,12869,0.108760690984078,7147,5248,0.126571742287394,0.0967426770143971,9654,0.081589533822386,6185,3054,0.109534941380654,0.0562980441314727,22571,0.190755890605456,12651,8547,0.224046328764212,0.157557099931793,23547,0.199004428518306,10099,12648,0.178850989976269,0.233155750548417,141,0.00119164328454075,42,97,7.43810434597811e-4,0.00178811731524324,616,0.00520604442040499,220,375,0.00389614989551234,0.00691282467233211,1508,0.0127446671850174,539,949,0.00954556724400524,0.0174940549707818,55,4.64825394679017e-4,18,33,3.18775900541919e-4,6.08328571165226e-4,26279,0.222093573577634,10724,14673,0.189919597633974,0.270485003779011,26928,0.227578513234847,10950,15067,0.193922006163001,0.277748078234741,2953,0.024956898008857,689,2159,0.0122020330818546,0.0397994359135067,9306,0.0786484567796897,4448,4436,0.0787730669783587,0.0817741073239073
21236,69.23194264358172,16.59420842549513,14.173848930923153,8.540261598201512,38.05256510494978,13.342485953270792,22.101034754531817,10.693310960262375,32.456823789118296,7.36753473266374,239200,77532,36.8,85.92244492539254,87.60416526794427,74.2396404266357,96.97839050292963,51455,39333,247,0.00480031095131668,72,137,0.00488400488400488,0.00442763880809256,17,3.30385773977262e-4,3,13,2.03500203500203e-4,4.20140908797104e-4,3,5.83033718783403e-5,0,3,0,9.69555943377933e-5,2,3.88689145855602e-5,0,1,0,3.23185314459311e-5,11,2.13779030220581e-4,6,5,4.07000407000407e-4,1.61592657229655e-4,0,0,0,0,0,0,25,4.85861432319502e-4,3,20,2.03500203500203e-4,6.46370628918622e-4,9,1.74910115635021e-4,3,6,2.03500203500203e-4,1.93911188675587e-4,728,0.0141482849091439,171,526,0.0115995115995116,0.0169995475405598,728,0.0141482849091439,210,470,0.0142450142450142,0.0151897097795876,11091,0.215547565834224,2429,8008,0.164767331433998,0.258806799819016,403,0.00783208628899038,132,165,0.00895400895400895,0.00533255768857863,317,0.00616072296181129,112,162,0.00759734093067426,0.00523560209424084,808,0.0157030414925663,264,438,0.0179080179080179,0.0141555167733178,4899,0.0952094062773297,1755,2797,0.119047619047619,0.0903949324542693,3605,0.0700612185404723,1549,1758,0.105073938407272,0.0568159782819469,8639,0.167894276552327,3042,4616,0.206349206349206,0.149182341154418,9934,0.193061898746478,2495,6773,0.169244335911003,0.218893413483291,61,0.00118550189485959,4,52,2.71333604666938e-4,0.00168056363518842,222,0.00431444951899718,39,169,0.00264550264550265,0.00546183181436236,514,0.00998931104848897,109,388,0.00739384072717406,0.0125395902010213,18,3.49820231270042e-4,2,14,1.35666802333469e-4,4.52459440243035e-4,11204,0.217743659508308,2662,7796,0.180572513905847,0.251955271152479,11488,0.22326304537945801,2715,7992,0.184167684167684,0.258289703315881,1435,0.0278884462151394,254,1094,0.0172296838963506,0.0353564734018486,3868,0.0751724808084734,1056,2488,0.0716320716320716,0.0804085062374766
21237,57.88266578028918,29.572876848928036,12.544457370782784,7.8988782856186175,46.99011680143755,15.07728103706166,21.05035732092405,11.374439089247133,36.192745565263436,7.449154618965939,217500,64758,38.9,86.38889085731444,88.31286411285399,73.79687080383296,97.07648468017587,57839,30085,240,0.0041494493334947,117,64,0.00462596868575044,0.00249941419979692,15,2.59340583343419e-4,6,7,2.37229163371817e-4,2.73373428102788e-4,1,1.72893722228946e-5,1,0,3.95381938953029e-5,0,1,1.72893722228946e-5,0,1,0,3.90533468718269e-5,20,3.45787444457892e-4,8,10,3.16305551162423e-4,3.90533468718269e-4,0,0,0,0,0,0,23,3.97655561126576e-4,8,13,3.16305551162423e-4,5.0769350933375e-4,6,0.00010373623333736801,2,3,7.90763877906057e-5,1.17160040615481e-4,591,0.0102180189837307,203,360,0.00802625336074648,0.0140592048738577,996,0.017220214734003,486,469,0.0192155622331172,0.0183160196828868,12977,0.224364183336503,4370,7846,0.172781907322474,0.306412559556354,488,0.00843721364477256,242,148,0.00956824292266329,0.00577989533703038,417,0.00720966821694704,182,179,0.00719595128894512,0.00699054909005702,1001,0.0173066615951175,405,466,0.0160129685275977,0.0181988596422713,6427,0.111118795276544,3029,2882,0.119761189308872,0.112551745684605,4538,0.0784591711474956,2605,1490,0.102996995097264,0.0581894868390221,11136,0.192534449074154,5382,4360,0.21279455954452,0.170272592361165,10801,0.186742509379484,4557,5583,0.180175549580895,0.21803483558541,72,0.00124483480004841,18,43,7.11687490115451e-4,0.00167929391548856,250,0.00432234305572365,97,140,0.00383520480784438,0.00546746856205577,716,0.0123791905115925,259,441,0.0102403922188834,0.0172225259704757,20,3.45787444457892e-4,2,17,7.90763877906057e-5,6.63906896821058e-4,12090,0.209028510174796,4880,6470,0.192946386209078,0.25267515426072,12315,0.212918618924947,4985,6570,0.197097896568085,0.256580488947903,1355,0.0234270993620222,306,964,0.0120986873319627,0.0376474263844411,4795,0.0829025398087795,2129,2323,0.0841768148030998,0.0907209247832539
21239,13.79073756432247,80.78278496803368,5.426477467643849,11.91944371556022,11.75775712710663,14.798066427569001,20.08732262591611,12.661780757835647,45.556119857795835,6.961726256103323,146700,52811,36.1,86.0626608150335,88.11083755493169,74.37102317810061,95.78107299804691,91243,32065,279,0.00305776881514198,257,12,0.00312325304426026,0.00190536678310575,19,2.08235152285655e-4,19,0,2.30901976034805e-4,0,2,2.19194897142795e-5,2,0,2.43054711615585e-5,0,2,2.19194897142795e-5,2,0,2.43054711615585e-5,0,31,3.39752090571331e-4,28,2,3.40276596261819e-4,3.17561130517625e-4,0,0,0,0,0,0,27,2.95913111142773e-4,27,0,3.28123860681039e-4,0,8,8.76779588571178e-5,6,2,7.29164134846754e-5,3.17561130517625e-4,1320,0.0144668632114244,1127,168,0.0136961329995382,0.0266751349634805,1841,0.0201768902819942,1694,126,0.02058673407384,0.0200063512226104,19118,0.209528402178797,16562,2186,0.201273606688866,0.347094315655764,704,0.00771566037942637,649,21,0.00788712539192572,0.00333439187043506,1224,0.013414727705139,1128,65,0.013708285735119,0.0103207367418228,2277,0.0249553390397072,2088,128,0.025374911892667,0.020323912353128,12108,0.132700590730248,11158,770,0.135600223610335,0.122261035249285,9811,0.107526056793398,9291,364,0.11291106628102,0.0577961257542077,20695,0.226811919818507,19054,1130,0.231558223756168,0.179422038742458,20048,0.219720964895937,18255,1491,0.221848188027125,0.236741822800889,83,9.09658823142597e-4,69,13,8.38538755073767e-4,0.00206414734836456,560,0.00613745711999825,489,66,0.00594268769900104,0.0104795173070816,1191,0.0130530561248534,1054,134,0.0128089833021413,0.0212765957446809,42,4.60309283999868e-4,38,3,4.61803952069611e-4,4.76341695776437e-4,21316,0.23361792137479,19294,1698,0.234474880295555,0.269609399809463,21727,0.238122376511075,19618,1774,0.238412366623727,0.281676722769133,1446,0.015847791063424,1181,235,0.0143523807209003,0.0373134328358209,9084,0.0995583222822573,8302,588,0.100892010791629,0.0933629723721816
21251,24.51759364358683,64.472190692395,11.010215664018162,NaN,NaN,0,2.1566401816118046,0.7945516458569807,NaN,NaN,NA,NA,20.3,86.47705249972105,88.92525062561036,75.4706893920899,95.60120620727533,301,881,1,0.00332225913621262,1,0,0.00352112676056338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00332225913621262,1,0,0.00352112676056338,0,4,0.0132890365448505,3,0,0.0105633802816901,0,50,0.166112956810631,49,1,0.172535211267606,0.142857142857143,4,0.0132890365448505,4,0,0.0140845070422535,0,4,0.0132890365448505,4,0,0.0140845070422535,0,5,0.0166112956810631,5,0,0.0176056338028169,0,22,0.0730897009966777,20,1,0.0704225352112676,0.142857142857143,20,0.0664451827242525,18,1,0.0633802816901408,0.142857142857143,48,0.159468438538206,44,1,0.154929577464789,0.142857142857143,23,0.0764119601328904,21,0,0.073943661971831,0,0,0,0,0,0,0,3,0.00996677740863787,3,0,0.0105633802816901,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.079734219269103,22,0,0.0774647887323944,0,26,0.0863787375415282,24,0,0.0845070422535211,0,1,0.00332225913621262,1,0,0.00352112676056338,0,20,0.0664451827242525,18,0,0.0633802816901408,0
CITYWIDE,43.31679001596285,48.305906254534904,8.377303729502245,17.43665784802654,25.28296062560022,14.281720118028346,21.29811831857979,14.117641367967881,44.90520583696157,14.576973864727671,153200,153200,35,86.10596895599653,87.98678474426276,72.55812797546378,102.78414993286131,2903633,34010,8979,0.00309233294979083,6157,1934,0.00301204229872102,0.00275188498429832,659,2.26957056900786e-4,402,232,1.96660874465787e-4,3.30112366265362e-4,68,2.34189375861206e-5,54,13,2.64171323909266e-5,1.84976756959039e-5,36,1.2398261075005e-5,25,10,1.22301538846882e-5,1.42289813045415e-5,513,1.76675220318821e-4,372,104,1.81984689804161e-4,1.47981405567231e-4,27,9.29869580625375e-6,13,14,6.35968002003788e-6,1.9920573826358e-5,912,3.14089280566793e-4,567,314,2.77379890104729e-4,4.46790012962602e-4,366,1.26048987595884e-4,254,100,1.24258363468433e-4,1.42289813045415e-4,42494,0.014634769614479501,29413,12198,0.0143890206484134,0.0173565113952797,46076,0.0158683965914425,34284,10785,0.0167719438313061,0.015345956336948,685597,0.236116961062228,446003,218568,0.218187412921304,0.310999998577102,17987,0.00619465338766986,12865,3237,0.00629363718906057,0.00460592124828007,23633,0.00813911399959981,17437,5057,0.00853028773149235,0.00719559584570662,55862,0.019238657226998,40030,13139,0.0195829224001628,0.018695458536037,384457,0.132405507169811,292470,80963,0.143078124266191,0.115202101335959,301047,0.103679425051306,244381,47109,0.11955268945976,0.0670313080275644,614614,0.211670689787587,460779,124516,0.22541592307331,0.177173583611628,532975,0.183554533234744,385059,134978,0.188373232987367,0.19205994385244,1913,6.58829817680127e-4,1076,765,5.26385823196982e-4,0.00108851706979742,11790,0.00406043050206414,7743,3782,0.00378792326116564,0.00538140072937758,34183,0.0117724932868582,23587,10155,0.0115389055871257,0.0144495305147619,1118,3.850348856071e-4,692,385,3.3853065952817e-4,5.47815780224846e-4,574224,0.197760529653713,406037,153939,0.198635799715086,0.219039515303981,588085,0.202534204563731,415088,158092,0.203063604627499,0.224948811239757,43854,0.0151031483662019,20829,21514,0.0101896750105669,0.0306122303785905,228200,0.0785911993698928,164992,55734,0.0807151019896993,0.0793038044027314
